,sign,Domain,Phylum,Class,Order,Family,Genus
OTU33001,NS,Bacteria,Bacteroidetes,Cytophagia,uncl_Cytophagia,uncl_Cytophagia,uncl_Cytophagia
OTU37872,Specialists,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavitalea
OTU13980,Specialists,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU21051,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU16975,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU28477,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU80239,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU13374,NS,Bacteria,candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1
OTU13848,NS,Bacteria,Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes
OTU3613,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU8817,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
OTU97390,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU6527,NS,Bacteria,Actinobacteria,Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria
OTU2143,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas
OTU4105,NS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter
OTU30102,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU12340,NS,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,uncl_Blastocatellaceae
OTU79029,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU604,NS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,uncl_Burkholderiales,uncl_Burkholderiales
OTU6702,NS,Bacteria,Planctomycetes,Phycisphaerae,uncl_Phycisphaerae,uncl_Phycisphaerae,uncl_Phycisphaerae
OTU4287,Generalists,Bacteria,Acidobacteria,Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6
OTU1070,NS,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU2473,NS,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
OTU5304,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU11722,NS,Bacteria,Acidobacteria,Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,Gp3
OTU39889,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU1267,NS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia
OTU5220,NS,Bacteria,Actinobacteria,Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia
OTU5111,Specialists,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,uncl_Cytophagales,uncl_Cytophagales
OTU9087,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU49082,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU6521,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU6370,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes
OTU1670,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU1049,Specialists,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,uncl_Opitutaceae
OTU8271,NS,Bacteria,Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,Armatimonadetes_gp4
OTU46357,NS,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU9612,NS,Bacteria,Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes
OTU4351,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU3732,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU71293,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU8660,Specialists,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU1582,Specialists,Bacteria,Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi
OTU58830,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncl_Gemmatimonadaceae
OTU12575,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU11313,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Isosphaeraceae,uncl_Isosphaeraceae
OTU9610,NS,Bacteria,Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria
OTU9336,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU9600,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncl_Gemmatimonadaceae
OTU22554,NS,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
OTU38293,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU69028,NS,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,uncl_Pseudonocardiaceae
OTU40179,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU4487,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,uncl_Azospirillaceae
OTU10004,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU46977,NS,Bacteria,candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,WPS-1_genera_incertae_sedis
OTU1736,NS,Bacteria,Acidobacteria,Acidobacteria_Gp10,uncl_Acidobacteria_Gp10,uncl_Acidobacteria_Gp10,Gp10
OTU61397,NS,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,uncl_Micromonosporaceae
OTU4162,NS,Bacteria,Bacteroidetes,Cytophagia,uncl_Cytophagia,uncl_Cytophagia,uncl_Cytophagia
OTU69384,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Fimbriiglobus
OTU10803,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU19939,Specialists,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,uncl_Mycobacteriales,uncl_Mycobacteriales
OTU7156,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU24893,NS,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
OTU778,Specialists,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU27028,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU7516,Specialists,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,uncl_Micromonosporaceae
OTU45026,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU1725,Specialists,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU6237,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU2408,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU23871,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU3987,NS,Bacteria,Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria
OTU1577,Specialists,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU9219,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU15986,NS,Bacteria,Acidobacteria,Acidobacteria_Gp4,uncl_Acidobacteria_Gp4,uncl_Acidobacteria_Gp4,Gp4
OTU9664,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU471,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU4775,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU10287,NS,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU36588,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU59092,NS,Bacteria,Acidobacteria,Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,Gp6
OTU8406,NS,Bacteria,Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes,uncl_Gemmatimonadetes
OTU22673,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU11477,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU6500,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU2005,NS,Bacteria,Acidobacteria,Acidobacteria_Gp25,uncl_Acidobacteria_Gp25,uncl_Acidobacteria_Gp25,Gp25
OTU12377,NS,Bacteria,Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria
OTU16372,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU66923,NS,Bacteria,Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria
OTU98904,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,uncl_Fulvivirgaceae
OTU6462,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU6227,NS,Bacteria,candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1
OTU11146,NS,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter
OTU88702,Specialists,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU3843,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU43280,Specialists,Bacteria,Proteobacteria,Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria
OTU6148,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus
OTU11327,Specialists,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU14913,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Isosphaeraceae,uncl_Isosphaeraceae
OTU23242,NS,Bacteria,Acidobacteria,Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,Gp7
OTU11948,NS,Bacteria,Acidobacteria,Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,uncl_Acidobacteria_Gp3
OTU96969,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU12880,NS,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
OTU13560,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU7870,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU10873,Specialists,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,uncl_Burkholderiales,uncl_Burkholderiales
OTU13140,NS,Bacteria,Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi,uncl_Chloroflexi
OTU3250,NS,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium
OTU1166,Specialists,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU10576,NS,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium
OTU13514,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU1014,Specialists,Bacteria,Actinobacteria,Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria,uncl_Actinobacteria
OTU11366,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU17827,NS,Bacteria,Bacteroidetes,Saprospiria,uncl_Saprospiria,uncl_Saprospiria,uncl_Saprospiria
OTU23422,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU52473,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU6695,Specialists,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Gemmata
OTU36744,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia
OTU10946,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU2596,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU57280,Specialists,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium
OTU3022,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU17120,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU3050,NS,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU7877,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU2835,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU72149,NS,Bacteria,Actinobacteria,Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia
OTU47377,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU9518,Specialists,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium
OTU9864,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU4797,Specialists,Bacteria,Acidobacteria,Acidobacteria_Gp10,uncl_Acidobacteria_Gp10,uncl_Acidobacteria_Gp10,Gp10
OTU13187,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU29290,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU26918,NS,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Oscillochloridaceae,Oscillochloris
OTU1496,Generalists,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncl_Rhizobiales,uncl_Rhizobiales
OTU8586,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,uncl_Xanthomonadales,uncl_Xanthomonadales
OTU45035,NS,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,uncl_Solirubrobacterales,uncl_Solirubrobacterales
OTU10459,NS,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,uncl_Caldilineaceae
OTU5890,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU14825,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
OTU10091,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
OTU2675,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU4129,Specialists,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
OTU2371,Specialists,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Fluviicola
OTU4764,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU9782,Specialists,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia
OTU3046,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU1340,NS,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU1651,Specialists,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus
OTU11231,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU19467,Specialists,Bacteria,Acidobacteria,Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,Gp7
OTU5160,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU29419,NS,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU46864,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU16539,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,uncl_Fulvivirgaceae
OTU3824,Specialists,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Fluviicola
OTU4244,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,uncl_Bdellovibrionaceae
OTU17687,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU8548,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,uncl_Xanthomonadales,uncl_Xanthomonadales
OTU29096,Specialists,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,uncl_Streptomycetaceae
OTU6047,Specialists,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU7616,NS,Bacteria,Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes
OTU17242,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU5562,NS,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU4334,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU2096,Specialists,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU13087,NS,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU5226,NS,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU39793,NS,Bacteria,Acidobacteria,Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,uncl_Acidobacteria_Gp3,Gp3
OTU1822,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
OTU33309,Specialists,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU12552,Specialists,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU16575,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU38031,NS,Bacteria,candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,WPS-1_genera_incertae_sedis
OTU1969,Specialists,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,uncl_Chitinophagaceae
OTU20847,NS,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Oscillochloridaceae,Oscillochloris
OTU18087,NS,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncl_Verrucomicrobiaceae
OTU7757,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio
OTU6201,NS,Bacteria,Proteobacteria,Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria
OTU23074,NS,Bacteria,Acidobacteria,Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,Gp7
OTU60629,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncl_Rhizobiales,uncl_Rhizobiales
OTU9751,NS,Bacteria,Actinobacteria,Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia,uncl_Thermoleophilia
OTU13545,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter
OTU3026,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,uncl_Cytophagales,uncl_Cytophagales
OTU16182,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU7966,NS,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
